fgbg,fg,bg
32850FA3,3285,0FA3
6C4F58C6,6C4F,58C6
6C4FBFD0,6C4F,BFD0
6C4F2345,6C4F,2345
21AFEFB2,21AF,EFB2
3EABEFB2,3EAB,EFB2
EFB2BFD0,EFB2,BFD0
2FAA2345,2FAA,2345
C80C2345,C80C,2345
94D02345,94D0,2345
30240FA3,3024,0FA3
C5A20FA3,C5A2,0FA3
4CBABFBF,4CBA,BFBF
A8BEBFBF,A8BE,BFBF
6E7AD839,6E7A,D839
BFBF229F,BFBF,229F
D839AA46,D839,AA46
BFBFC2F5,BFBF,C2F5
2E3EAA46,2E3E,AA46
1272AA46,1272,AA46
BFBF66FA,BFBF,66FA
BFBF4329,BFBF,4329
6E7AAA46,6E7A,AA46
BFBFB719,BFBF,B719
BFBFFA7F,BFBF,FA7F
BFBFFF7B,BFBF,FF7B
BFBF39C1,BFBF,39C1
38C1229F,38C1,229F
229FF98E,229F,F98E
948CC2F5,948C,C2F5
C2F5EF95,C2F5,EF95
1B1E66FA,1B1E,66FA
66FA3250,66FA,3250
E77D4329,E77D,4329
B4A94329,B4A9,4329
0FACB719,0FAC,B719
FB24B719,FB24,B719
0CD9FA7F,0CD9,FA7F
92C6FA7F,92C6,FA7F
1F00FF7B,1F00,FF7B
C659FF7B,C659,FF7B
39C1B2DD,39C1,B2DD
275A5E18,275A,5E18
5E186607,5E18,6607
4067EAB0,4067,EAB0
5E18C0C4,5E18,C0C4
EAB015C2,EAB0,15C2
5E18E59D,5E18,E59D
149515C2,1495,15C2
15C2F6C8,15C2,F6C8
12C06607,12C0,6607
E0906566,E090,6566
E090EA40,E090,EA40
656692C6,6566,92C6
1D60EA40,1D60,EA40
EA40D218,EA40,D218
EA40B552,EA40,B552
92D8AD20,92D8,AD20
C3C4B71E,C3C4,B71E
6BCEAD20,6BCE,AD20
25C4AD20,25C4,AD20
C825B71E,C825,B71E
AD206026,AD20,6026
B71ED5F6,B71E,D5F6
6BCE6026,6BCE,6026
25C46026,25C4,6026
F4E8D5F6,F4E8,D5F6
D5F680E2,D5F6,80E2
D5F6A52E,D5F6,A52E
D5F682C4,D5F6,82C4
D5F6E774,D5F6,E774
BBBEFFE9,BBBE,FFE9
1684FFE9,1684,FFE9
FFE9937C,FFE9,937C
BBBE937C,BBBE,937C
3014863F,3014,863F
5A73863F,5A73,863F
FEF0863F,FEF0,863F
8FDA863F,8FDA,863F
BED7863F,BED7,863F
9296DE93,9296,DE93
DE93FAE7,DE93,FAE7
B14CFAE7,B14C,FAE7
05AB2219,05AB,2219
10222219,1022,2219
22192EE1,2219,2EE1
07F72EE1,07F7,2EE1
05AB2EE1,05AB,2EE1
1B2E2EE1,1B2E,2EE1
64F9ABD3,64F9,ABD3
1984ABD3,1984,ABD3
0B79ABD3,0B79,ABD3
ABD32005,ABD3,2005
ABD3601C,ABD3,601C
21AD601C,21AD,601C
33E68EA4,33E6,8EA4
F59C8EA4,F59C,8EA4
197B8EA4,197B,8EA4
7A028EA4,7A02,8EA4
8EA445A8,8EA4,45A8
EFB145A8,EFB1,45A8
7A0245A8,7A02,45A8
3F34D899,3F34,D899
E2C9D899,E2C9,D899
D899E2C2,D899,E2C2
D8992BE8,D899,2BE8
D89994DF,D899,94DF
2A71E2C2,2A71,E2C2
45BAE2C2,45BA,E2C2
E2C2AC04,E2C2,AC04
3AE12BE8,3AE1,2BE8
2BE8A35C,2BE8,A35C
55AD94DF,55AD,94DF
EAE394DF,EAE3,94DF
94DF5FFF,94DF,5FFF
94DF62F8,94DF,62F8
94DF6F1A,94DF,6F1A
CBA57B44,CBA5,7B44
48B0CD72,48B0,CD72
1CC3CD72,1CC3,CD72
68DBCD72,68DB,CD72
C5FDCD72,C5FD,CD72
34B1CD72,34B1,CD72
E033CD72,E033,CD72
CD725CDE,CD72,5CDE
CD72A08A,CD72,A08A
CD725248,CD72,5248
CD7248B0,CD72,48B0
CD726199,CD72,6199
CD72A7F4,CD72,A7F4
CD7234B1,CD72,34B1
CD72CA1A,CD72,CA1A
CD72D727,CD72,D727
82A75CDE,82A7,5CDE
087E5CDE,087E,5CDE
A08A5CDE,A08A,5CDE
CCCA5CDE,CCCA,5CDE
7CFD5CDE,7CFD,5CDE
48B05CDE,48B0,5CDE
4F9D5CDE,4F9D,5CDE
2EF5A08A,2EF5,A08A
C5FDA08A,C5FD,A08A
A08A82A7,A08A,82A7
A08A2DF9,A08A,2DF9
1D725248,1D72,5248
D52D5248,D52D,5248
728D5248,728D,5248
48B04366,48B0,4366
48B09967,48B0,9967
48B0F694,48B0,F694
48B0C6EA,48B0,C6EA
48B0388F,48B0,388F
45546199,4554,6199
37FAA7F4,37FA,A7F4
D13CA7F4,D13C,A7F4
9F06A7F4,9F06,A7F4
323AA7F4,323A,A7F4
09D5A7F4,09D5,A7F4
9EBDA7F4,9EBD,A7F4
A7F4D13C,A7F4,D13C
605134B1,6051,34B1
37FA34B1,37FA,34B1
323ACA1A,323A,CA1A
CA1A6765,CA1A,6765
CA1AA98E,CA1A,A98E
D727CE57,D727,CE57
CBB91477,CBB9,1477
02A7606E,02A7,606E
AA79B384,AA79,B384
328EC742,328E,C742
14E0B384,14E0,B384
B384E947,B384,E947
328ECEBC,328E,CEBC
B384D909,B384,D909
328E1503,328E,1503
2DFDC742,2DFD,C742
0594E947,0594,E947
C742E210,C742,E210
E947D909,E947,D909
C742BCA3,C742,BCA3
C742CEBC,C742,CEBC
C7421503,C742,1503
290CD909,290C,D909
D9093220,D909,3220
2DFDCEBC,2DFD,CEBC
F76ECEBC,F76E,CEBC
CEBCBCA3,CEBC,BCA3
CEBC1503,CEBC,1503
09DE5512,09DE,5512
B2BE5512,B2BE,5512
B2BE1BDB,B2BE,1BDB
82C06BDB,82C0,6BDB
A871B397,A871,B397
82C0B5C1,82C0,B5C1
B397CC60,B397,CC60
92B7CC60,92B7,CC60
529BCC60,529B,CC60
6F306BDB,6F30,6BDB
4E096BDB,4E09,6BDB
6BDBC493,6BDB,C493
3912B4AC,3912,B4AC
DAC8B5C1,DAC8,B5C1
CBD1B4AC,CBD1,B4AC
B5C14028,B5C1,4028
B5C17EF0,B5C1,7EF0
3197B162,3197,B162
0AC2B162,0AC2,B162
B162490D,B162,490D
B1623AE5,B162,3AE5
B1623F57,B162,3F57
B162772F,B162,772F
B16291C1,B162,91C1
6022490D,6022,490D
9495490D,9495,490D
3C55490D,3C55,490D
FE4F490D,FE4F,490D
D486490D,D486,490D
EC1D490D,EC1D,490D
2F8F490D,2F8F,490D
490D3191,490D,3191
3A543AE5,3A54,3AE5
1AA83AE5,1AA8,3AE5
3A543F57,3A54,3F57
94653F57,9465,3F57
3D993F57,3D99,3F57
77A03F57,77A0,3F57
3F6F3F57,3F6F,3F57
1AA83F57,1AA8,3F57
85C23F57,85C2,3F57
8BF8772F,8BF8,772F
3A5491C1,3A54,91C1
13E891C1,13E8,91C1
596391C1,5963,91C1
5D3691C1,5D36,91C1
91C18B8A,91C1,8B8A
106041D2,1060,41D2
EC8E41D2,EC8E,41D2
CC9241D2,CC92,41D2
41D26EE8,41D2,6EE8
DAB36EE8,DAB3,6EE8
BA6A6EE8,BA6A,6EE8
AA15A53C,AA15,A53C
BBB5A53C,BBB5,A53C
8B5E6EE8,8B5E,6EE8
5EFEA53C,5EFE,A53C
02D3D367,02D3,D367
D3670FE8,D367,0FE8
D367394C,D367,394C
D36742E4,D367,42E4
D367C578,D367,C578
D367BA89,D367,BA89
D36769D8,D367,69D8
D3673230,D367,3230
D3674F03,D367,4F03
B4C4394C,B4C4,394C
4D6B394C,4D6B,394C
DABD394C,DABD,394C
A4E9394C,A4E9,394C
42E4394C,42E4,394C
7BE1394C,7BE1,394C
C578394C,C578,394C
0895394C,0895,394C
02D3394C,02D3,394C
394CDC2F,394C,DC2F
394CD5EA,394C,D5EA
394C19B1,394C,19B1
394C42E4,394C,42E4
B4C442E4,B4C4,42E4
7BE142E4,7BE1,42E4
C57842E4,C578,42E4
089542E4,0895,42E4
02D342E4,02D3,42E4
0895C578,0895,C578
BA89C578,BA89,C578
02D3C578,02D3,C578
C578BA89,C578,BA89
C64DBA89,C64D,BA89
D8B0BA89,D8B0,BA89
15B5BA89,15B5,BA89
02D3BA89,02D3,BA89
BA89E6F9,BA89,E6F9
BA893353,BA89,3353
BA890895,BA89,0895
F47B69D8,F47B,69D8
448F69D8,448F,69D8
543E69D8,543E,69D8
4E1269D8,4E12,69D8
8C5A69D8,8C5A,69D8
61CC69D8,61CC,69D8
65BB69D8,65BB,69D8
E69C69D8,E69C,69D8
69D8344B,69D8,344B
3D263230,3D26,3230
CEA03230,CEA0,3230
02D33230,02D3,3230
D1E84F03,D1E8,4F03
352D4F03,352D,4F03
B1294F03,B129,4F03
DE344F03,DE34,4F03
F1C74F03,F1C7,4F03
B5AB4F03,B5AB,4F03
7B8B4F03,7B8B,4F03
11094F03,1109,4F03
A5FF4F03,A5FF,4F03
B4434F03,B443,4F03
69727CF1,6972,7CF1
D67B7CF1,D67B,7CF1
54DE9CBA,54DE,9CBA
1B569CBA,1B56,9CBA
4DA69CBA,4DA6,9CBA
54B99CBA,54B9,9CBA
9CBAAE17,9CBA,AE17
9CBA991E,9CBA,991E
9CBA963D,9CBA,963D
991EAE17,991E,AE17
963DAE17,963D,AE17
FCF4991E,FCF4,991E
4FA1991E,4FA1,991E
991EC9A2,991E,C9A2
991E6381,991E,6381
991E3B5F,991E,3B5F
991E9497,991E,9497
991EE331,991E,E331
1B56963D,1B56,963D
2045963D,2045,963D
555057D0,5550,57D0
57D06D71,57D0,6D71
55506D71,5550,6D71
BCDDE77D,BCDD,E77D
8522E77D,8522,E77D
2658E77D,2658,E77D
B1E490F3,B1E4,90F3
7DEC90F3,7DEC,90F3
8AA088DF,8AA0,88DF
767088DF,7670,88DF
85AA2EAB,85AA,2EAB
1BEAB778,1BEA,B778
1BEAD090,1BEA,D090
2EABF457,2EAB,F457
1BEAC47D,1BEA,C47D
2EAB38A2,2EAB,38A2
1BEA6D20,1BEA,6D20
2EAB8B43,2EAB,8B43
1BEADAA4,1BEA,DAA4
2EAB96F2,2EAB,96F2
1BEA8A5E,1BEA,8A5E
1022F457,1022,F457
1BEA9952,1BEA,9952
3A5DF457,3A5D,F457
EC1EF457,EC1E,F457
B7786A90,B778,6A90
4690D090,4690,D090
102238A2,1022,38A2
2B20D090,2B20,D090
EC1E38A2,EC1E,38A2
96F238A2,96F2,38A2
A0C9D090,A0C9,D090
38A20AD1,38A2,0AD1
C1DAC47D,C1DA,C47D
7C53C47D,7C53,C47D
10228B43,1022,8B43
3A5D8B43,3A5D,8B43
C47DC044,C47D,C044
96F28B43,96F2,8B43
FD256D20,FD25,6D20
65E06D20,65E0,6D20
102296F2,1022,96F2
6CF996F2,6CF9,96F2
6D208F7D,6D20,8F7D
D24B96F2,D24B,96F2
B05ADAA4,B05A,DAA4
37FADAA4,37FA,DAA4
96F23DE2,96F2,3DE2
DAA47414,DAA4,7414
0ABD8A5E,0ABD,8A5E
08978A5E,0897,8A5E
9DE08A5E,9DE0,8A5E
06EF9952,06EF,9952
73069952,7306,9952
9DE09952,9DE0,9952
9952A920,9952,A920
6D5B5B84,6D5B,5B84
D097A5AE,D097,A5AE
31135B84,3113,5B84
5B84DC1C,5B84,DC1C
5B84811A,5B84,811A
5B84E0B2,5B84,E0B2
4361D24B,4361,D24B
5B849785,5B84,9785
D24B3DE2,D24B,3DE2
5AFBDC1C,5AFB,DC1C
A5CFDC1C,A5CF,DC1C
3C67DC1C,3C67,DC1C
DC1CDCF7,DC1C,DCF7
10223DE2,1022,3DE2
5E203DE2,5E20,3DE2
9A9FE0B2,9A9F,E0B2
FDEE3DE2,FDEE,3DE2
A5CFE0B2,A5CF,E0B2
43FAE0B2,43FA,E0B2
AAD0E0B2,AAD0,E0B2
4BFAE0B2,4BFA,E0B2
0354E0B2,0354,E0B2
E0B2E914,E0B2,E914
E0B20BBE,E0B2,0BBE
6B7C9785,6B7C,9785
5AFB9785,5AFB,9785
A5CF9785,A5CF,9785
31739785,3173,9785
1D1D9785,1D1D,9785
3BA79785,3BA7,9785
37FA3BB8,37FA,3BB8
00986B87,0098,6B87
6B8776D5,6B87,76D5
6B875AD2,6B87,5AD2
4BD276D5,4BD2,76D5
5F8576D5,5F85,76D5
5AD254AC,5AD2,54AC
A2C3CCCF,A2C3,CCCF
CFA0CCCF,CFA0,CCCF
CCCFEE44,CCCF,EE44
3A12EE44,3A12,EE44
346CEE44,346C,EE44
EE443A12,EE44,3A12
EE44DED4,EE44,DED4
EE44926D,EE44,926D
8110D801,8110,D801
E6C1E328,E6C1,E328
0D316E97,0D31,6E97
FA8CD801,FA8C,D801
17C76E97,17C7,6E97
D80170B4,D801,70B4
D801B6A4,D801,B6A4
E3286D76,E328,6D76
231D70B4,231D,70B4
E328D657/A17B,E328,D657/A17B
D657/A17B2E33,D657/A17B,2E33
40F870B4,40F8,70B4
D657/A17BB1AC,D657/A17B,B1AC
D657/A17B32DD,D657/A17B,32DD
D657/A17BE328,D657/A17B,E328
D657/A17B6D76,D657/A17B,6D76
70B46B76,70B4,6B76
E4D9B6A4,E4D9,B6A4
8566B6A4,8566,B6A4
B6A49574,B6A4,9574
B6A4AAD3,B6A4,AAD3
387B10D9,387B,10D9
10D9BCE0,10D9,BCE0
10D99B2C,10D9,9B2C
B4C4BCE0,B4C4,BCE0
D4B49B2C,D4B4,9B2C
9B2CBCD1,9B2C,BCD1
A9E05ACD,A9E0,5ACD
A9E06327,A9E0,6327
63275ACD,6327,5ACD
D6E45ACD,D6E4,5ACD
14955ACD,1495,5ACD
8E0B243D,8E0B,243D
5AE8F819,5AE8,F819
3BAB243D,3BAB,243D
D71B243D,D71B,243D
372FAF17,372F,AF17
D0BAAF17,D0BA,AF17
934EAF17,934E,AF17
AF1799C8,AF17,99C8
353C99C8,353C,99C8
353299C8,3532,99C8
99C8C1D1,99C8,C1D1
A2B17E17,A2B1,7E17
E680B0F5,E680,B0F5
1495B0F5,1495,B0F5
DFA8BA6A,DFA8,BA6A
8B5EBA6A,8B5E,BA6A
09045550,0904,5550
4F845550,4F84,5550
123B5550,123B,5550
555093AD,5550,93AD
55507C5C,5550,7C5C
5550E5C9,5550,E5C9
C6BB93AD,C6BB,93AD
65D993AD,65D9,93AD
2BB693AD,2BB6,93AD
73507C5C,7350,7C5C
2BB67C5C,2BB6,7C5C
4F847C5C,4F84,7C5C
7C5CFDDE,7C5C,FDDE
7C5C26A0,7C5C,26A0
E5C98603,E5C9,8603
E5C9A4FB,E5C9,A4FB
E5C94E58,E5C9,4E58
8AAD02A7,8AAD,02A7
33FE02A7,33FE,02A7
02A76062,02A7,6062
02A7E875,02A7,E875
02A77A8E,02A7,7A8E
02A71E01,02A7,1E01
CC927A8E,CC92,7A8E
3C8B7A8E,3C8B,7A8E
D20F2DF9,D20F,2DF9
2B20F444,2B20,F444
3680A2B1,3680,A2B1
B256A2B1,B256,A2B1
306B3AE1,306B,3AE1
AF0C3AE1,AF0C,3AE1
0C110E25,0C11,0E25
741B3AE1,741B,3AE1
253D0E25,253D,0E25
15C93AE1,15C9,3AE1
03230E25,0323,0E25
D4773AE1,D477,3AE1
0E25E59C,0E25,E59C
7995E59C,7995,E59C
E59CFBC0,E59C,FBC0
E0332739,E033,2739
3CD81497,3CD8,1497
BC9C2739,BC9C,2739
CFAB2739,CFAB,2739
14111497,1411,1497
ECCCC8ED,ECCC,C8ED
23C01497,23C0,1497
BC8AC8ED,BC8A,C8ED
C8EDAD48,C8ED,AD48
9DE07306,9DE0,7306
10226CF9,1022,6CF9
84956CF9,8495,6CF9
6CF93A5D,6CF9,3A5D
6CF9EC1E,6CF9,EC1E
10223A5D,1022,3A5D
1022EC1E,1022,EC1E
36E5DA43,36E5,DA43
DA43A00C,DA43,A00C
DA430195,DA43,0195
D34E17B9,D34E,17B9
E65317B9,E653,17B9
DA43155E,DA43,155E
17B9E1A9,17B9,E1A9
DA43A222,DA43,A222
C405E1A9,C405,E1A9
DA43D932,DA43,D932
A76BE1A9,A76B,E1A9
DA431B00,DA43,1B00
EE67E1A9,EE67,E1A9
2E79A00C,2E79,A00C
7CF0E1A9,7CF0,E1A9
AC00E1A9,AC00,E1A9
A00C646D,A00C,646D
F697E1A9,F697,E1A9
938A0195,938A,0195
6D7B0195,6D7B,0195
5C28155E,5C28,155E
6C20A222,6C20,A222
0507A222,0507,A222
A222A5C8,A222,A5C8
1D7CD932,1D7C,D932
D982D932,D982,D932
D9321283,D932,1283
3FD71B00,3FD7,1B00
E3991B00,E399,1B00
8E476CEE,8E47,6CEE
6CEEC1A1,6CEE,C1A1
729BA52E,729B,A52E
6330A52E,6330,A52E
D8C2C1A1,D8C2,C1A1
0F22C1A1,0F22,C1A1
58398B8A,5839,8B8A
A6398B8A,A639,8B8A
6B4A8B8A,6B4A,8B8A
22E58B8A,22E5,8B8A
54168B8A,5416,8B8A
8B8A6628,8B8A,6628
8B8AB44E,8B8A,B44E
2EBA6628,2EBA,6628
2EBAB44E,2EBA,B44E
E81476DD,E814,76DD
039B388F,039B,388F
76DD93D3,76DD,93D3
76DD99A4,76DD,99A4
E81493D3,E814,93D3
0CFD99A4,0CFD,99A4
CF8F99A4,CF8F,99A4
931C275A,931C,275A
275AE85C,275A,E85C
275A78E9,275A,78E9
275A25CC,275A,25CC
275ABF67,275A,BF67
275A9190,275A,9190
275A547E,275A,547E
5CF96A90,5CF9,6A90
275A8852,275A,8852
C6826A90,C682,6A90
275A48BF,275A,48BF
6A904735,6A90,4735
473511F7,4735,11F7
4735F2E0,4735,F2E0
E85C1014,E85C,1014
E85C5360,E85C,5360
E85C5BA1,E85C,5BA1
E85C20B7,E85C,20B7
E85C5D4B,E85C,5D4B
E85C73B2,E85C,73B2
E85C81DD,E85C,81DD
78E95601,78E9,5601
78E931FC,78E9,31FC
78E9872C,78E9,872C
78E944E6,78E9,44E6
78E90BB1,78E9,0BB1
78E934FE,78E9,34FE
78E9C5DE,78E9,C5DE
25CC8E92,25CC,8E92
25CC6632,25CC,6632
25CCCAD1,25CC,CAD1
25CC6B88,25CC,6B88
25CC6BFF,25CC,6BFF
25CCBEF9,25CC,BEF9
25CC4E25,25CC,4E25
25CC9C15,25CC,9C15
25CCEACD,25CC,EACD
BF6794C9,BF67,94C9
BF672AF7,BF67,2AF7
BF6728ED,BF67,28ED
BF67821C,BF67,821C
BF67C4C0,BF67,C4C0
BF676F86,BF67,6F86
91909848,9190,9848
9190D3E7,9190,D3E7
919028E5,9190,28E5
91905DF0,9190,5DF0
919065DF,9190,65DF
547E6FBE,547E,6FBE
547E57D2,547E,57D2
547E6282,547E,6282
547EE213,547E,E213
547E574F,547E,574F
547EE2FF,547E,E2FF
8852ACCE,8852,ACCE
48BF10E0,48BF,10E0
CC1CC81F,CC1C,C81F
AE7BC81F,AE7B,C81F
C81F8BF4,C81F,8BF4
C81F1370,C81F,1370
71A91370,71A9,1370
ADCF1370,ADCF,1370
7FC61370,7FC6,1370
B0BF1370,B0BF,1370
D2E71370,D2E7,1370
1370B241,1370,B241
6B4C82C4,6B4C,82C4
C3562EFD,C356,2EFD
AC7A82C4,AC7A,82C4
336982C4,3369,82C4
EAA482C4,EAA4,82C4
EF1382C4,EF13,82C4
5A7382C4,5A73,82C4
E3E02EFD,E3E0,2EFD
94658E20,9465,8E20
94653057,9465,3057
2D255FFF,2D25,5FFF
94653942,9465,3942
5FFF5F35,5FFF,5F35
9465330C,9465,330C
78F18E20,78F1,8E20
0D1D5F35,0D1D,5F35
8E20E631,8E20,E631
8E20330C,8E20,330C
B2C33057,B2C3,3057
B2C03057,B2C0,3057
32293942,3229,3942
77A03942,77A0,3942
CEAF3942,CEAF,3942
1E63330C,1E63,330C
A5B1330C,A5B1,330C
0DDA5D36,0DDA,5D36
CEF1D097,CEF1,D097
D5AFD097,D5AF,D097
D0970739,D097,0739
D0976EFB,D097,6EFB
B2C30739,B2C3,0739
0FD70739,0FD7,0739
33460739,3346,0739
3C160739,3C16,0739
CBC90739,CBC9,0739
2F8F0739,2F8F,0739
07398146,0739,8146
073942A4,0739,42A4
0739F6A3,0739,F6A3
CEF16EFB,CEF1,6EFB
FA501CC3,FA50,1CC3
5CF61CC3,5CF6,1CC3
1CC3DA14,1CC3,DA14
F52CDA14,F52C,DA14
23E9DA14,23E9,DA14
5653D593,5653,D593
C9FBD593,C9FB,D593
D5931198,D593,1198
5B0F1198,5B0F,1198
A4E91198,A4E9,1198
E6625ED1,E662,5ED1
A0195ED1,A019,5ED1
537E200A,537E,200A
7A58200A,7A58,200A
1375E680,1375,E680
7197E680,7197,E680
FA84E680,FA84,E680
655C18C4,655C,18C4
7D593EAE,7D59,3EAE
18C42A90,18C4,2A90
8E1E3EAE,8E1E,3EAE
18C4FCE6,18C4,FCE6
00583EAE,0058,3EAE
18C4BBC6,18C4,BBC6
18C4BDD7,18C4,BDD7
18C42236,18C4,2236
18C489C1,18C4,89C1
3A426325,3A42,6325
18C44615,18C4,4615
18C4643C,18C4,643C
18C47EC0,18C4,7EC0
6A292A90,6A29,2A90
2A90E2A3,2A90,E2A3
6519FCE6,6519,FCE6
FCE67108,FCE6,7108
D604BBC6,D604,BBC6
D1E2BBC6,D1E2,BBC6
BBC6A138,BBC6,A138
BBC6BDD7,BBC6,BDD7
A00ABDD7,A00A,BDD7
8785BDD7,8785,BDD7
9FFEBDD7,9FFE,BDD7
BDD732E9,BDD7,32E9
A69E2236,A69E,2236
2236AEFE,2236,AEFE
D8C289C1,D8C2,89C1
ED5789C1,ED57,89C1
AEFE89C1,AEFE,89C1
8BD589C1,8BD5,89C1
B48089C1,B480,89C1
89C1626F,89C1,626F
89C1122F,89C1,122F
89C1AEFE,89C1,AEFE
89C17EC0,89C1,7EC0
F8E34615,F8E3,4615
ECFA4615,ECFA,4615
46153B6D,4615,3B6D
4B67643C,4B67,643C
2CD2643C,2CD2,643C
643CEAD0,643C,EAD0
643C2673,643C,2673
F1017EC0,F101,7EC0
41A57EC0,41A5,7EC0
D1E27EC0,D1E2,7EC0
A2CE7EC0,A2CE,7EC0
076F7EC0,076F,7EC0
BB54DB58,BB54,DB58
BB54B520,BB54,B520
BB54E8A2,BB54,E8A2
BB5461B7,BB54,61B7
BB54FF14,BB54,FF14
BB54BB0F,BB54,BB0F
BB54F23D,BB54,F23D
71C2B520,71C2,B520
B520FFAD,B520,FFAD
6165E8A2,6165,E8A2
E8A2DAD4,E8A2,DAD4
392A61B7,392A,61B7
61B707F8,61B7,07F8
61B7CFA1,61B7,CFA1
A199FF14,A199,FF14
E7F0FF14,E7F0,FF14
FF142E70,FF14,2E70
FF14619F,FF14,619F
FF14ECC1,FF14,ECC1
FF14E693,FF14,E693
FF14224E,FF14,224E
FF143E1E,FF14,3E1E
FF14BD4F,FF14,BD4F
3024BB0F,3024,BB0F
C5A2BB0F,C5A2,BB0F
79F6F23D,79F6,F23D
AC6CF23D,AC6C,F23D
BB54D657/3B77,BB54,D657/3B77
9D56C493,9D56,C493
A726C493,A726,C493
C493B095,C493,B095
C4933617,C493,3617
80EAB095,80EA,B095
45BAB095,45BA,B095
B095C97A,B095,C97A
766D3617,766D,3617
7DEC3617,7DEC,3617
371CD960,371C,D960
83954ED0,8395,4ED0
F99C4ED0,F99C,4ED0
D9604204,D960,4204
52E14ED0,52E1,4ED0
9AFE4204,9AFE,4204
420479F3,4204,79F3
4ED031F0,4ED0,31F0
42041102,4204,1102
26331805,2633,1805
C84E1805,C84E,1805
4ED0D657/AE1A,4ED0,D657/AE1A
18053636,1805,3636
180596FA,1805,96FA
D8C231F0,D8C2,31F0
0D8531F0,0D85,31F0
72BC31F0,72BC,31F0
26333636,2633,3636
5F973636,5F97,3636
3636F795,3636,F795
36363139,3636,3139
02CD96FA,02CD,96FA
F90896FA,F908,96FA
96FA3139,96FA,3139
96FA7573,96FA,7573
76FA4D51,76FA,4D51
6F302B68,6F30,2B68
61E54D0B,61E5,4D0B
6F300260,6F30,0260
64CC4D0B,64CC,4D0B
6F3003D6,6F30,03D6
6F30721B,6F30,721B
6F30B29F,6F30,B29F
2B68D8B1,2B68,D8B1
2B68CD7D,2B68,CD7D
33D50260,33D5,0260
026036E1,0260,36E1
02606717,0260,6717
4E0903D6,4E09,03D6
03D6A660,03D6,A660
03D6D0B7,03D6,D0B7
03D6849A,03D6,849A
03D6B155,03D6,B155
03D6EC34,03D6,EC34
33E6721B,33E6,721B
749A721B,749A,721B
D022721B,D022,721B
721B3781,721B,3781
721BC065,721B,C065
721BF5D6,721B,F5D6
721BB68E,721B,B68E
721B7816,721B,7816
721B5D9E,721B,5D9E
B911B29F,B911,B29F
7A04B29F,7A04,B29F
B29F5615,B29F,5615
B29FD271,B29F,D271
B29FDC13,B29F,DC13
B29FBB3A,B29F,BB3A
B29F4CB9,B29F,4CB9
B29F64A8,B29F,64A8
B29FDEFF,B29F,DEFF
CC795F85,CC79,5F85
20F07EF0,20F0,7EF0
9A50DABD,9A50,DABD
5F85DD95,5F85,DD95
AAD67EF0,AAD6,7EF0
969EDABD,969E,DABD
5F85537E,5F85,537E
7EF05097,7EF0,5097
DABDAD77,DABD,AD77
31E75097,31E7,5097
5F858F70,5F85,8F70
95905097,9590,5097
5F856FE5,5F85,6FE5
180BAD77,180B,AD77
5F853723,5F85,3723
509726B8,5097,26B8
0FB6AD77,0FB6,AD77
5F85CEB3,5F85,CEB3
5097799C,5097,799C
AD77E6D8,AD77,E6D8
5F854561,5F85,4561
5F8559BE,5F85,59BE
794DDD95,794D,DD95
6763DD95,6763,DD95
DD9528EF,DD95,28EF
0E23537E,0E23,537E
537E4C3C,537E,4C3C
F0F08F70,F0F0,8F70
71538F70,7153,8F70
8F7063E5,8F70,63E5
8F700B6B,8F70,0B6B
C71C6FE5,C71C,6FE5
87856FE5,8785,6FE5
6FE548A0,6FE5,48A0
6FE5CE51,6FE5,CE51
6FE5AEFB,6FE5,AEFB
6FE57EDF,6FE5,7EDF
6FE57BA1,6FE5,7BA1
6FE5DBD4,6FE5,DBD4
4C4E3723,4C4E,3723
A9313723,A931,3723
D39B3723,D39B,3723
A4513723,A451,3723
3723959F,3723,959F
3723B2E7,3723,B2E7
26C8CEB3,26C8,CEB3
B9CCCEB3,B9CC,CEB3
CEB394F8,CEB3,94F8
21114561,2111,4561
934E4561,934E,4561
4561D307,4561,D307
4561FF13,4561,FF13
4561CAB4,4561,CAB4
456189AB,4561,89AB
45619FC6,4561,9FC6
4561FBE0,4561,FBE0
4561F894,4561,F894
350159BE,3501,59BE
5C5059BE,5C50,59BE
59BE8DC4,59BE,8DC4
59BE2384,59BE,2384
59BEB474,59BE,B474
59BEAABF,59BE,AABF
59BECF5B,59BE,CF5B
59BE03D8,59BE,03D8
59BEBE1C,59BE,BE1C
AD2B7DE8,AD2B,7DE8
AD2B3C14,AD2B,3C14
30937DE8,3093,7DE8
7DE8FF42,7DE8,FF42
7DE811F5,7DE8,11F5
7DE84413,7DE8,4413
3C140148,3C14,0148
3C14A56D,3C14,A56D
3C14A89E,3C14,A89E
3C144A4F,3C14,4A4F
3C1489DD,3C14,89DD
3C149AD1,3C14,9AD1
3C14D2E0,3C14,D2E0
3C149037,3C14,9037
742ABFEF,742A,BFEF
90D3BFEF,90D3,BFEF
EA0A052C,EA0A,052C
5403BFEF,5403,BFEF
EA0ADCD6,EA0A,DCD6
BFEF68D9,BFEF,68D9
EA0AE737,EA0A,E737
388D68D9,388D,68D9
4E12052C,4E12,052C
CA9F052C,CA9F,052C
E401052C,E401,052C
EA0AD657/E666,EA0A,D657/E666
D657/E666E846,D657/E666,E846
2276E737,2276,E737
02D3E737,02D3,E737
A8E02740,A8E0,2740
57FC2740,57FC,2740
4CC72740,4CC7,2740
